0000 04-04-03 12:08:15 +27C   250   325   16   7 104-53อา ฯ2
0303 015 000 082 009 105 127 008 099 114 111 067 062 255 180 137 255
0304 007 021 082 004 098 128 008 062 119 098 060 124 255 137 134 249
0305 032 047 099 000 105 088 000 039 146 072 097 167 255 115 102 201
0306 047 044 173 000 127 052 000 032 231 071 118 162 255 110 093 186
0307 056 056 130 024 153 040 000 023 176 140 130 193 255 118 085 165
0308 021 108 055 020 149 021 000 032 088 131 075 255 255 139 092 185
0309 000 127 108 000 107 021 025 065 160 058 007 255 229 183 189 221
0310 000 130 166 000 105 030 040 063 221 083 039 255 199 215 207 254
0311 018 141 084 000 139 071 039 062 120 075 084 255 157 229 207 251
0312 019 141 069 000 161 119 036 041 101 093 077 255 100 203 199 205
0313 004 122 106 007 122 143 014 021 154 106 050 255 121 176 151 163
0314 002 076 127 003 113 111 028 026 174 097 038 219 200 164 181 172
0315 000 053 116 000 122 074 036 025 159 046 028 180 254 169 199 172
0316 012 067 089 000 122 058 045 002 128 001 068 179 255 194 219 114
0317 039 060 076 000 102 098 019 000 116 014 108 193 255 208 157 096
0318 067 045 156 000 116 111 000 016 214 090 150 167 255 210 094 157
0319 089 041 154 014 167 105 000 046 208 121 184 156 255 197 110 227
0320 098 035 131 006 176 109 004 049 178 103 196 145 255 187 124 229
0321 084 020 144 000 188 147 020 024 197 061 175 116 255 163 163 171
0322 053 055 080 000 195 175 013 000 112 020 125 190 255 147 147 100
0323 051 074 087 000 146 191 031 002 126 055 122 220 255 156 189 118
0324 052 042 024 000 154 176 043 019 048 070 125 156 255 178 214 181
0325 051 024 070 000 157 157 032 031 109 081 123 123 255 196 189 185
0326 036 005 152 000 139 137 001 056 207 068 097 140 255 226 108 246
0327 022 037 088 000 090 120 000 069 127 047 078 168 255 252 081 255
0328 030 094 055 000 061 128 000 055 086 037 093 255 255 240 118 237
0329 039 110 108 000 066 165 010 040 091 059 110 255 255 222 142 202
0330 059 113 240 000 078 194 004 037 255 074 140 255 255 213 124 201
0331 073 083 255 011 161 163 000 023 255 115 159 255 255 236 079 162
0332 066 051 255 016 168 174 000 004 255 123 146 255 255 254 071 117
0333 053 040 255 009 173 201 000 000 255 110 124 254 255 255 110 080
0334 066 029 211 000 176 223 001 000 255 046 150 184 255 255 094 084
0335 089 035 167 000 176 220 000 000 221 041 184 150 255 255 110 107
0336 109 052 085 001 186 191 000 004 119 090 215 184 255 255 108 127
0337 124 060 052 003 197 132 000 027 082 096 237 193 255 255 097 183
0338 129 060 072 000 194 075 000 050 112 046 244 194 224 246 092 230
0339 095 067 255 000 158 059 000 080 255 062 193 211 191 255 062 255
0340 060 075 240 000 153 125 011 081 255 071 137 223 231 255 142 255
0341 061 061 142 000 148 149 025 103 190 054 138 192 255 255 172 255
0342 064 043 137 000 137 126 028 114 187 041 143 165 255 255 182 255
0343 063 054 137 000 139 118 026 114 189 045 142 186 255 255 176 255
0344 069 092 133 000 130 091 018 097 182 089 156 253 255 255 160 255
0345 095 096 132 000 089 125 005 068 182 079 194 255 255 217 126 254
0346 114 088 171 000 085 127 005 031 229 051 224 249 255 189 094 202
0347 138 089 105 000 118 129 000 006 141 065 254 250 255 198 061 125
0348 157 091 000 000 131 117 000 007 023 068 255 254 255 210 074 128
0349 166 081 054 013 157 077 001 010 089 119 255 235 255 218 118 141
0350 153 048 203 006 210 100 021 023 254 100 255 170 255 192 162 170
0351 140 048 129 000 247 185 007 044 170 034 254 175 255 155 126 214
0352 125 026 016 000 228 139 000 035 043 020 238 128 255 131 058 194
0353 113 046 063 000 168 075 000 026 141 052 217 171 255 145 067 175
0354 090 079 140 000 038 062 000 027 190 058 183 240 255 069 110 151
0355 069 105 102 000 008 040 000 029 143 041 147 255 255 045 090 187
0356 058 106 083 000 076 059 000 044 123 068 133 255 255 052 109 224
0357 060 084 084 000 051 078 000 041 120 057 137 242 255 088 093 208
0358 061 067 046 000 037 087 000 044 075 044 139 210 255 109 102 216
0359 060 043 069 004 098 094 000 043 109 104 137 158 255 125 057 212
0360 057 001 145 017 141 131 000 038 199 126 131 071 255 122 050 202
0361 054 000 126 001 238 181 000 048 174 092 128 058 255 112 116 221
0362 046 000 068 008 255 220 000 037 100 109 117 070 255 119 102 203
0363 042 018 070 000 255 228 001 039 104 072 112 121 255 134 120 212
0364 048 050 091 000 255 184 000 038 133 072 123 179 255 164 088 206
0365 076 070 149 000 255 141 000 029 203 066 166 214 255 216 054 183
0366 131 077 194 000 255 129 000 010 253 081 249 228 255 255 092 139
0367 146 078 117 000 255 146 000 036 189 078 255 233 255 255 112 199
0368 101 081 061 000 248 178 000 051 096 029 197 237 255 255 085 240
0369 022 087 130 000 228 188 000 019 178 024 076 249 255 255 089 157
0370 000 107 117 000 212 148 005 026 166 078 037 255 255 255 126 175
0371 000 127 204 000 242 123 011 034 253 077 035 255 255 255 142 194
0372 000 145 252 000 255 108 000 021 255 051 041 255 255 226 108 160
0373 005 131 185 000 255 180 000 017 241 038 054 255 225 215 092 154
0374 011 107 104 000 211 255 000 033 142 057 063 255 206 242 059 192
0375 027 101 113 000 204 255 000 038 157 068 088 255 222 255 068 203
0376 040 094 096 000 209 255 001 031 137 081 110 254 242 255 112 189
0377 061 081 097 000 160 255 017 069 141 027 141 233 255 255 155 255
0378 073 070 057 000 159 255 002 098 090 029 158 210 255 253 122 255
0379 083 056 151 000 243 255 019 100 205 057 175 184 255 203 163 255
0380 084 049 102 000 255 255 009 078 142 053 177 175 255 161 137 255
0381 085 048 091 000 255 255 000 044 133 072 180 172 255 113 113 225
0382 103 046 077 005 248 255 000 035 111 115 210 167 255 090 149 198
0383 132 045 086 010 219 255 000 037 131 108 250 167 255 099 086 196
0384 139 059 184 000 245 241 000 023 241 032 255 196 255 153 072 163
0385 136 067 161 000 252 228 000 013 216 026 253 222 255 172 055 139
0386 110 120 141 000 252 151 000 000 190 030 216 255 255 174 077 167
0387 106 125 061 000 218 133 000 000 094 067 209 255 255 097 095 100
0388 099 122 052 000 196 162 006 022 086 041 198 255 255 034 081 190
0389 095 110 088 000 208 187 000 053 130 064 192 255 255 029 050 240
0390 100 090 069 000 255 190 000 067 102 092 201 250 255 097 068 255
0391 114 077 048 001 255 196 000 067 077 089 223 225 255 147 107 255
0392 125 065 049 004 255 198 000 070 122 048 239 204 255 144 112 255
0393 134 041 082 000 255 208 020 063 123 013 253 155 255 102 137 254
0394 150 045 182 000 253 228 000 043 243 036 255 170 255 058 108 208
0395 167 085 205 000 244 231 002 009 255 016 255 245 255 041 119 129
0396 181 137 161 000 255 202 000 000 214 085 255 255 255 053 108 102
0397 164 136 106 020 255 175 001 000 147 133 255 255 255 075 116 112
